Date, Requests
2011-08-31-19,18979146
2011-08-31-20,18737344
2011-08-31-21,18697346
2011-08-31-22,19514689
2011-08-31-23,20322958
2011-09-01-0,20553227
2011-09-01-1,20408481
2011-09-01-2,20596278
2011-09-01-3,19867185
2011-09-01-4,18781995
2011-09-01-5,17136949
2011-09-01-6,16604264
2011-09-01-7,17275332
2011-09-01-8,18152213
2011-09-01-9,19347194
2011-09-01-10,20107617
2011-09-01-11,20195701
2011-09-01-12,20510310
2011-09-01-13,19535863
2011-09-01-14,19625586
2011-09-01-15,19024388
2011-09-01-16,18947853
2011-09-01-17,18726878
2011-09-01-18,18648561
2011-09-01-19,19339752
2011-09-01-20,19369598
2011-09-01-21,19070255
2011-09-01-22,20277935
2011-09-01-23,20645688
2011-09-02-0,20814816
2011-09-02-1,20373861
2011-09-02-2,20068853
2011-09-02-3,19657639
2011-09-02-4,18873380
2011-09-02-5,17431989
2011-09-02-6,16970421
2011-09-02-7,17644691
2011-09-02-8,18486617
2011-09-02-9,19085141
2011-09-02-10,19597853
2011-09-02-11,19493216
2011-09-02-12,20236296
2011-09-02-13,19811591
2011-09-02-14,19327328
2011-09-02-15,19728599
2011-09-02-16,19507443
2011-09-02-17,19497539
2011-09-02-18,17988230
2011-09-02-19,17708707
2011-09-02-20,18809596
2011-09-02-21,19484453
2011-09-02-22,19607673
2011-09-02-23,18552372
2011-09-03-0,16898212
2011-09-03-1,16064779
2011-09-03-2,16454944
2011-09-03-3,17002991
2011-09-03-4,16848039
2011-09-03-5,16154380
2011-09-03-6,15512132
2011-09-03-7,15458789
2011-09-03-8,16073839
2011-09-03-9,16848321
2011-09-03-10,17006828
2011-09-03-11,16856584
2011-09-03-12,16758031
2011-09-03-13,16415377
2011-09-03-14,16514197
2011-09-03-15,16513062
2011-09-03-16,16345600
2011-09-03-17,16304751
2011-09-03-18,16286432
2011-09-03-19,16382549
2011-09-03-20,19388380
2011-09-03-21,19504476
2011-09-03-22,20353242
2011-09-03-23,19963336
2011-09-04-0,18650959
2011-09-04-1,17315252
2011-09-04-2,16994125
2011-09-04-3,16669759
2011-09-04-4,16168475
2011-09-04-5,16702656
2011-09-04-6,16637039
2011-09-04-7,16157570
2011-09-04-8,16789643
2011-09-04-9,18132258
2011-09-04-10,19128053
2011-09-04-11,19298460
2011-09-04-12,19324227
2011-09-04-13,19326034
2011-09-04-14,18804614
2011-09-04-15,18717885
2011-09-04-16,18898486
2011-09-04-17,18680704
2011-09-04-18,18587191
2011-09-04-19,18464724
2011-09-04-20,18311708
2011-09-04-21,18971265
2011-09-04-22,20014508
2011-09-04-23,20421300
2011-09-05-0,20319452
2011-09-05-1,19946323
2011-09-05-2,20231419
2011-09-05-3,19991330
2011-09-05-4,18915607
2011-09-05-5,17770908
2011-09-05-6,17074011
2011-09-05-7,17820695
2011-09-05-8,18668333
2011-09-05-9,18252890
2011-09-05-10,18363286
2011-09-05-11,19150631
2011-09-05-12,18352508
2011-09-05-13,18234364
2011-09-05-14,18147156
2011-09-05-15,17692684
2011-09-05-16,18093776
2011-09-05-17,18119214
2011-09-05-18,17722508
2011-09-05-19,17745834
2011-09-05-20,17921675
2011-09-05-21,18407715
2011-09-05-22,19027868
2011-09-05-23,19488872
2011-09-06-0,20614011
2011-09-06-1,21358686
2011-09-06-2,21622498
2011-09-06-3,21488515
2011-09-06-4,20340592
2011-09-06-5,18633741
2011-09-06-6,17781608
2011-09-06-7,18548404
2011-09-06-8,19651773
2011-09-06-9,19311993
2011-09-06-10,18834715
2011-09-06-11,18462553
2011-09-06-12,17960595
2011-09-06-13,17597416
2011-09-06-14,17588671
2011-09-06-15,17353132
2011-09-06-16,17098258
2011-09-06-17,16697796
2011-09-06-18,17171547
2011-09-06-19,16945784
2011-09-06-20,17477003
2011-09-06-21,17813737
2011-09-06-22,18679698
2011-09-06-23,19678778
2011-09-07-0,19707614
2011-09-07-1,20140243
2011-09-07-2,20358527
2011-09-07-3,20322477
2011-09-07-4,19045540
2011-09-07-5,17550064
2011-09-07-6,16568454
2011-09-07-7,17530170
2011-09-07-8,18754831
2011-09-07-9,18988219
2011-09-07-10,18652420
2011-09-07-11,18526640
2011-09-07-12,18187827
2011-09-07-13,17795893
2011-09-07-14,17468436
2011-09-07-15,17427976
2011-09-07-16,17504843
2011-09-07-17,17346936
2011-09-07-18,17425237
2011-09-07-19,17307524
2011-09-07-20,17480995
2011-09-07-21,18014476
2011-09-07-22,18947098
2011-09-07-23,18845364
2011-09-08-0,19169472
2011-09-08-1,19705693
2011-09-08-2,20771417
2011-09-08-3,20629138
2011-09-08-4,19088846
2011-09-08-5,16031670
2011-09-08-6,15631122
2011-09-08-7,17060400
2011-09-08-8,18633006
2011-09-08-9,19396858
2011-09-08-10,17732311
2011-09-08-11,17653609
2011-09-08-12,17827825
2011-09-08-13,17903039
2011-09-08-14,17878283
2011-09-08-15,17783454
2011-09-08-16,17936391
2011-09-08-17,17782406
2011-09-08-18,17763559
2011-09-08-19,17751578
2011-09-08-20,17788163
2011-09-08-21,18556565
2011-09-08-22,18808746
2011-09-08-23,19259094
2011-09-09-0,18218585
2011-09-09-1,18813470
2011-09-09-2,18800535
2011-09-09-3,18130472
2011-09-09-4,16812448
2011-09-09-5,15643763
2011-09-09-6,15265041
2011-09-09-7,16239552
2011-09-09-8,17423521
2011-09-09-9,17744599
2011-09-09-10,17461365
2011-09-09-11,17650491
2011-09-09-12,17544522
2011-09-09-13,17168468
2011-09-09-14,16844457
2011-09-09-15,17096247
2011-09-09-16,16820819
2011-09-09-17,17281545
2011-09-09-18,16593207
2011-09-09-19,16627614
2011-09-09-20,16713634
2011-09-09-21,17264832
2011-09-09-22,17631407
2011-09-09-23,17320324
2011-09-10-0,15158013
2011-09-10-1,14796801
2011-09-10-2,15118454
2011-09-10-3,15951227
2011-09-10-4,14995248
2011-09-10-5,14692890
2011-09-10-6,14257014
2011-09-10-7,14675010
2011-09-10-8,15513495
2011-09-10-9,16235871
2011-09-10-10,16935161
2011-09-10-11,17192252
2011-09-10-12,17306724
2011-09-10-13,17154552
2011-09-10-14,18158248
2011-09-10-15,17810048
2011-09-10-16,17865098
2011-09-10-17,17741439
2011-09-10-18,17505064
2011-09-10-19,17507791
2011-09-10-20,17504778
2011-09-10-21,17486282
2011-09-10-22,17822461
2011-09-10-23,18430646
2011-09-11-0,18034330
2011-09-11-1,17367619
2011-09-11-2,17119482
2011-09-11-3,16495649
2011-09-11-4,15362555
2011-09-11-5,14661462
2011-09-11-6,15082999
2011-09-11-7,15484621
2011-09-11-8,16230921
2011-09-11-9,17683551
2011-09-11-10,17776182
2011-09-11-11,17549909
2011-09-11-12,17365131
2011-09-11-13,17075299
2011-09-11-14,16858060
2011-09-11-15,16820376
2011-09-11-16,16461067
2011-09-11-17,16586283
2011-09-11-18,16463517
2011-09-11-19,16630069
2011-09-11-20,16652507
2011-09-11-21,17041473
2011-09-11-22,17607581
2011-09-11-23,18346486
2011-09-12-0,18660680
2011-09-12-1,19341878
2011-09-12-2,19376506
2011-09-12-3,19281748
2011-09-12-4,17683591
2011-09-12-5,16255829
2011-09-12-6,15468406
2011-09-12-7,15982278
2011-09-12-8,15483696
2011-09-12-9,16638243
2011-09-12-10,15543869
2011-09-12-11,17439960
2011-09-12-12,17537837
2011-09-12-13,16920598
2011-09-12-14,16849502
2011-09-12-15,16581746
2011-09-12-16,16665164
2011-09-12-17,16563172
2011-09-12-18,16564673
2011-09-12-19,16468745
2011-09-12-20,16603119
2011-09-12-21,16863368
2011-09-12-22,17442107
2011-09-12-23,17614172
2011-09-13-0,18533439
2011-09-13-1,18346648
2011-09-13-2,18719900
2011-09-13-3,18667127
2011-09-13-4,18166267
2011-09-13-5,16704361
2011-09-13-6,16150792
2011-09-13-7,17293510
2011-09-13-8,18066968
2011-09-13-9,17339670
2011-09-13-10,16857799
2011-09-13-11,17162071
2011-09-13-12,16707258
2011-09-13-13,16252028
2011-09-13-14,16079970
2011-09-13-15,16203798
2011-09-13-16,16534736
2011-09-13-17,15996988
2011-09-13-18,16223031
2011-09-13-19,16107665
2011-09-13-20,16224485
2011-09-13-21,15832622
2011-09-13-22,16259149
2011-09-13-23,16829188
2011-09-14-0,17129255
2011-09-14-1,17128925
2011-09-14-2,17502501
2011-09-14-3,17672445
2011-09-14-4,17868549
2011-09-14-5,16608207
2011-09-14-6,16106279
2011-09-14-7,16976371
2011-09-14-8,17698080
2011-09-14-9,17329443
2011-09-14-10,16845813
2011-09-14-11,17149822
2011-09-14-12,16356510
2011-09-14-13,15726085
2011-09-14-14,15101898
2011-09-14-15,15226901
2011-09-14-16,15205731
2011-09-14-17,15230134
2011-09-14-18,15798817
2011-09-14-19,16402164
2011-09-14-20,16219037
2011-09-14-21,16903072
2011-09-14-22,17286058
2011-09-14-23,18127509
2011-09-15-0,17436162
2011-09-15-1,17661440
2011-09-15-2,18248878
2011-09-15-3,17853638
2011-09-15-4,17122781
2011-09-15-5,15990729
2011-09-15-6,15574999
2011-09-15-7,16490287
2011-09-15-8,17742434
2011-09-15-9,17726858
2011-09-15-10,17697011
2011-09-15-11,17317459
2011-09-15-12,17210880
2011-09-15-13,16857076
2011-09-15-14,16614308
2011-09-15-15,16381011
2011-09-15-16,16192144
2011-09-15-17,16186192
2011-09-15-18,16194399
2011-09-15-19,16296542
2011-09-15-20,16429839
2011-09-15-21,17483123
2011-09-15-22,18113274
2011-09-15-23,19580948
2011-09-16-0,19781937
2011-09-16-1,20329013
2011-09-16-2,20268582
2011-09-16-3,20154525
2011-09-16-4,19208733
2011-09-16-5,18038710
2011-09-16-6,17565742
2011-09-16-7,18804332
2011-09-16-8,19615834
2011-09-16-9,19112685
2011-09-16-10,18709845
2011-09-16-11,18838784
2011-09-16-12,18307131
2011-09-16-13,17840976
2011-09-16-14,17560073
2011-09-16-15,17560615
2011-09-16-16,17597817
2011-09-16-17,17737859
2011-09-16-18,17724607
2011-09-16-19,18002026
2011-09-16-20,17933533
2011-09-16-21,18617917
2011-09-16-22,18552109
2011-09-16-23,19114088
2011-09-17-0,18549363
2011-09-17-1,17781229
2011-09-17-2,17517156
2011-09-17-3,17049218
2011-09-17-4,16778794
2011-09-17-5,16110635
2011-09-17-6,15432438
2011-09-17-7,15402257
2011-09-17-8,16252779
2011-09-17-9,17095663
2011-09-17-10,17846536
2011-09-17-11,18094056
2011-09-17-12,19095767
2011-09-17-13,19075118
2011-09-17-14,18346621
2011-09-17-15,18165343
2011-09-17-16,18256497
2011-09-17-17,18199095
2011-09-17-18,18161682
2011-09-17-19,17948430
2011-09-17-20,18394326
2011-09-17-21,18703809
2011-09-17-22,19633058
2011-09-17-23,19925951
2011-09-18-0,19734549
2011-09-18-1,18762361
2011-09-18-2,18441568
2011-09-18-3,18350076
2011-09-18-4,17906698
2011-09-18-5,17248528
2011-09-18-6,16672857
2011-09-18-7,16792129
2011-09-18-8,18053506
2011-09-18-9,19291832
2011-09-18-10,18742082
2011-09-18-11,17933400
2011-09-18-12,18627582
2011-09-18-13,17955606
2011-09-18-14,18021017
2011-09-18-15,17749268
2011-09-18-16,17446613
2011-09-18-17,17279332
2011-09-18-18,17162250
2011-09-18-19,17212673
2011-09-18-20,17397060
2011-09-18-21,17786567
2011-09-18-22,19168802
2011-09-18-23,20437486
2011-09-19-0,21376469
2011-09-19-1,21519236
2011-09-19-2,21650536
2011-09-19-3,21771246
2011-09-19-4,19853335
2011-09-19-5,18567287
2011-09-19-6,17739397
2011-09-19-7,18423011
2011-09-19-8,19372439
2011-09-19-9,18849007
2011-09-19-10,18062379
2011-09-19-11,18509331
2011-09-19-12,18380826
2011-09-19-13,17715967
2011-09-19-14,17205180
2011-09-19-15,17101495
2011-09-19-16,16909868
2011-09-19-17,16707506
2011-09-19-18,16641354
2011-09-19-19,16777949
2011-09-19-20,16988105
2011-09-19-21,17178537
2011-09-19-22,18142030
2011-09-19-23,19533176
2011-09-20-0,20738314
2011-09-20-1,20795514
2011-09-20-2,21235425
2011-09-20-3,22027432
2011-09-20-4,20913311
2011-09-20-5,19030691
2011-09-20-6,18361248
2011-09-20-7,19080801
2011-09-20-8,19730247
2011-09-20-9,19069564
2011-09-20-10,18860059
2011-09-20-11,18645434
2011-09-20-12,18141774
2011-09-20-13,17601905
2011-09-20-14,17090098
2011-09-20-15,16919863
2011-09-20-16,16706555
2011-09-20-17,16664345
2011-09-20-18,16826250
2011-09-20-19,17035450
2011-09-20-20,16922456
2011-09-20-21,17742653
2011-09-20-22,18486052
2011-09-20-23,19885809
2011-09-21-0,20528444
2011-09-21-1,20681614
2011-09-21-2,21524503
2011-09-21-3,21598963
2011-09-21-4,20270328
2011-09-21-5,18818303
2011-09-21-6,18236621
2011-09-21-7,18929069
2011-09-21-8,19727944
2011-09-21-9,18827369
2011-09-21-10,18351737
2011-09-21-11,18478080
2011-09-21-12,17513851
2011-09-21-13,17254944
2011-09-21-14,16897918
2011-09-21-15,16756088
2011-09-21-16,16811314
2011-09-21-17,16701314
2011-09-21-18,16663982
2011-09-21-19,16406107
2011-09-21-20,16955611
2011-09-21-21,17243010
2011-09-21-22,18206821
2011-09-21-23,19328744
2011-09-22-0,19099221
2011-09-22-1,19964080
2011-09-22-2,20931182
2011-09-22-3,21053858
2011-09-22-4,20363335
2011-09-22-5,16971372
2011-09-22-6,16268101
2011-09-22-7,17766556
2011-09-22-8,19727149
2011-09-22-9,19010297
2011-09-22-10,19372599
2011-09-22-11,19003031
2011-09-22-12,18295648
2011-09-22-13,17235089
2011-09-22-14,17387902
2011-09-22-15,17404649
2011-09-22-16,17204863
2011-09-22-17,17051002
2011-09-22-18,17083033
2011-09-22-19,16733810
2011-09-22-20,17193759
2011-09-22-21,17823217
2011-09-22-22,18516592
2011-09-22-23,19527981
2011-09-23-0,20300819
2011-09-23-1,20291335
2011-09-23-2,20716638
2011-09-23-3,20219110
2011-09-23-4,18460473
2011-09-23-5,17426924
2011-09-23-6,17017923
2011-09-23-7,18016575
2011-09-23-8,19035431
2011-09-23-9,19105727
2011-09-23-10,19118780
2011-09-23-11,19343610
2011-09-23-12,18866879
2011-09-23-13,18823439
2011-09-23-14,18231216
2011-09-23-15,17997961
2011-09-23-16,18135602
2011-09-23-17,18055654
2011-09-23-18,17858795
2011-09-23-19,17363535
2011-09-23-20,17403924
2011-09-23-21,18539986
2011-09-23-22,19881431
2011-09-23-23,19909641
2011-09-24-0,18244845
2011-09-24-1,17381205
2011-09-24-2,17090687
2011-09-24-3,17059039
2011-09-24-4,17187096
2011-09-24-5,16569697
2011-09-24-6,16187257
2011-09-24-7,16295991
2011-09-24-8,17076188
2011-09-24-9,18087719
2011-09-24-10,19078450
2011-09-24-11,19490026
2011-09-24-12,20040188
2011-09-24-13,19717410
2011-09-24-14,19598626
2011-09-24-15,19158800
2011-09-24-16,18860750
2011-09-24-17,18932165
2011-09-24-18,18504153
2011-09-24-19,19151096
2011-09-24-20,19257470
2011-09-24-21,19227398
2011-09-24-22,20394984
2011-09-24-23,20966910
2011-09-25-0,19795716
2011-09-25-1,19534814
2011-09-25-2,19707000
2011-09-25-3,19011189
2011-09-25-4,17867582
2011-09-25-5,17002648
2011-09-25-6,16202254
2011-09-25-7,16239434
2011-09-25-8,17978815
2011-09-25-9,19455729
2011-09-25-10,19432115
2011-09-25-11,18884993
2011-09-25-12,18944357
2011-09-25-13,18483007
2011-09-25-14,18422410
2011-09-25-15,18145463
2011-09-25-16,17905691
2011-09-25-17,17586761
2011-09-25-18,17394721
2011-09-25-19,17482466
2011-09-25-20,17569055
2011-09-25-21,18248605
2011-09-25-22,19275954
2011-09-25-23,20102488
2011-09-26-0,21391536
2011-09-26-1,21598601
2011-09-26-2,21689034
2011-09-26-3,21846111
2011-09-26-4,20858767
2011-09-26-5,19304153
2011-09-26-6,18504562
2011-09-26-7,18525212
2011-09-26-8,19162840
2011-09-26-9,18226281
2011-09-26-10,17917452
2011-09-26-11,18258096
2011-09-26-12,18109765
2011-09-26-13,17580928
2011-09-26-14,17209164
2011-09-26-15,16568990
2011-09-26-16,16907979
2011-09-26-17,16842838
2011-09-26-18,18003717
2011-09-26-19,16462340
2011-09-26-20,16847856
2011-09-26-21,17677988
2011-09-26-22,18701832
2011-09-26-23,19412299
2011-09-27-0,19973344
2011-09-27-1,20627459
2011-09-27-2,20639715
2011-09-27-3,21118497
2011-09-27-4,19921274
2011-09-27-5,18214906
2011-09-27-6,17660910
2011-09-27-7,18512537
2011-09-27-8,18422400
2011-09-27-9,17572056
2011-09-27-10,17468968
2011-09-27-11,17338424
2011-09-27-12,17012206
2011-09-27-13,16719294
2011-09-27-14,16534197
2011-09-27-15,16352974
2011-09-27-16,16348140
2011-09-27-17,15962034
2011-09-27-18,16057171
2011-09-27-19,16140194
2011-09-27-20,16305347
2011-09-27-21,17074977
2011-09-27-22,18423080
2011-09-27-23,19375269
2011-09-28-0,20177866
2011-09-28-1,20319390
2011-09-28-2,20952542
2011-09-28-3,21473612
2011-09-28-4,20229315
2011-09-28-5,18548135
2011-09-28-6,17765594
2011-09-28-7,18695457
2011-09-28-8,18786272
2011-09-28-9,18716722
2011-09-28-10,17923743
2011-09-28-11,18130838
2011-09-28-12,17738704
2011-09-28-13,17234173
2011-09-28-14,16921192
2011-09-28-15,16887993
2011-09-28-16,16886987
2011-09-28-17,16955338
2011-09-28-18,16722186
2011-09-28-19,16725825
2011-09-28-20,16727356
2011-09-28-21,17539153
2011-09-28-22,18610437
2011-09-28-23,19840821
2011-09-29-0,20315376
2011-09-29-1,20984382
2011-09-29-2,21496000
2011-09-29-3,21289754
2011-09-29-4,20036204
2011-09-29-5,18054944
2011-09-29-6,17686916
2011-09-29-7,18890792
2011-09-29-8,19979219
2011-09-29-9,20884572
2011-09-29-10,20922339
2011-09-29-11,21099658
2011-09-29-12,21133367
2011-09-29-13,22372152
2011-09-29-14,19668261
2011-09-29-15,17884761
2011-09-29-16,18175530
2011-09-29-17,18143096
2011-09-29-18,17706595
2011-09-29-19,17843318
2011-09-29-20,17986095
2011-09-29-21,18368196
2011-09-29-22,20119738
2011-09-29-23,22203117
2011-09-30-0,22723760
2011-09-30-1,21827451
2011-09-30-2,22342170
2011-09-30-3,21420203
2011-09-30-4,20373937
2011-09-30-5,18528841
2011-09-30-6,17988854
2011-09-30-7,18680839
2011-09-30-8,19444540
2011-09-30-9,20123645
2011-09-30-10,20281380
2011-09-30-11,20696013
2011-09-30-12,22153700
2011-09-30-13,24410471
2011-09-30-14,25463588
2011-09-30-15,25622627
2011-09-30-16,25502265
2011-09-30-17,25703742
2011-09-30-18,22624836
2011-09-30-19,17748018
2011-09-30-20,19491580
2011-09-30-21,19447974
2011-09-30-22,20794732
2011-09-30-23,19652196
2011-10-01-0,19307884
2011-10-01-1,18477063
2011-10-01-2,18715689
2011-10-01-3,18554419
2011-10-01-4,18194299
2011-10-01-5,17616912
2011-10-01-6,16511202
2011-10-01-7,16761552
2011-10-01-8,17467636
2011-10-01-9,18524886
2011-10-01-10,19238050
2011-10-01-11,19583251
2011-10-01-12,20273049
2011-10-01-13,22040582
2011-10-01-14,23737384
2011-10-01-15,24744190
2011-10-01-16,25430404
2011-10-01-17,25280117
2011-10-01-18,25220191
2011-10-01-19,25019295
2011-10-01-20,25141239
2011-10-01-21,24819259
2011-10-01-22,23336639
2011-10-01-23,21128683
2011-10-02-0,19918269
2011-10-02-1,19151414
2011-10-02-2,19031986
2011-10-02-3,19162212
2011-10-02-4,18702815
2011-10-02-5,18135812
2011-10-02-6,17808221
2011-10-02-7,17733917
2011-10-02-8,18463481
2011-10-02-9,19726830
2011-10-02-10,20584981
2011-10-02-11,21540110
2011-10-02-12,22397274
2011-10-02-13,24120187
2011-10-02-14,25833606
2011-10-02-15,26969921
2011-10-02-16,25954786
2011-10-02-17,26259347
2011-10-02-18,26338656
2011-10-02-19,25706926
2011-10-02-20,26872934
2011-10-02-21,27044455
2011-10-02-22,26219943
2011-10-02-23,23660561
2011-10-03-0,22296604
2011-10-03-1,22359153
2011-10-03-2,22314301
2011-10-03-3,22092595
2011-10-03-4,21280742
2011-10-03-5,19388094
2011-10-03-6,18510879
2011-10-03-7,19108677
2011-10-03-8,20031353
2011-10-03-9,21082080
2011-10-03-10,22018855
2011-10-03-11,22853027
2011-10-03-12,24237368
2011-10-03-13,26215114
2011-10-03-14,26013988
2011-10-03-15,25659542
2011-10-03-16,27111695
2011-10-03-17,25035918
2011-10-03-18,24939559
2011-10-03-19,25239263
2011-10-03-20,25468423
2011-10-03-21,26285435
2011-10-03-22,26641332
2011-10-03-23,24180963
2011-10-04-0,23419350
2011-10-04-1,23239352
2011-10-04-2,23251090
2011-10-04-3,22646715
2011-10-04-4,21278766
2011-10-04-5,18974023
2011-10-04-6,18132209
2011-10-04-7,18140541
2011-10-04-8,18973787
2011-10-04-9,20033844
2011-10-04-10,20919488
2011-10-04-11,22086439
2011-10-04-12,23934424
2011-10-04-13,26209090
2011-10-04-14,25580840
2011-10-04-15,25238902
2011-10-04-16,24818114
2011-10-04-17,24652501
2011-10-04-18,24496495
2011-10-04-19,31887222
2011-10-04-20,25684874
2011-10-04-21,26407312
2011-10-04-22,26383716
2011-10-04-23,23474989
2011-10-05-0,21440390
2011-10-05-1,21628708
2011-10-05-2,22392189
2011-10-05-3,21903549
2011-10-05-4,20596350
2011-10-05-5,18873796
2011-10-05-6,18323150
2011-10-05-7,19500810
2011-10-05-8,20744116
2011-10-05-9,22003778
2011-10-05-10,22748773
2011-10-05-11,23432344
2011-10-05-12,25324914
2011-10-05-13,26813397
2011-10-05-14,25870512
2011-10-05-15,25392892
2011-10-05-16,25442789
2011-10-05-17,25239354
2011-10-05-18,25019144
2011-10-05-19,23617379
2011-10-05-20,23583088
2011-10-05-21,24449205
2011-10-05-22,25204307
2011-10-05-23,23651051
2011-10-06-0,22502361
2011-10-06-1,24559609
2011-10-06-2,24626802
2011-10-06-3,23932128
2011-10-06-4,21927295
2011-10-06-5,20188787
2011-10-06-6,19720286
2011-10-06-7,20515277
2011-10-06-8,21587237
2011-10-06-9,22593040
2011-10-06-10,23070737
2011-10-06-11,23484321
2011-10-06-12,24660716
2011-10-06-13,24175977
2011-10-06-14,23619630
2011-10-06-15,23468825
2011-10-06-16,22991923
2011-10-06-17,23242114
2011-10-06-18,23312292
2011-10-06-19,23430727
2011-10-06-20,21555156
2011-10-06-21,21601893
2011-10-06-22,24984152
2011-10-06-23,23666554
2011-10-07-0,22458995
2011-10-07-1,22715224
2011-10-07-2,22208355
2011-10-07-3,21702775
2011-10-07-4,20381454
2011-10-07-5,18897007
2011-10-07-6,18426468
2011-10-07-7,19468886
2011-10-07-8,20641676
2011-10-07-9,21222031
2011-10-07-10,21507867
2011-10-07-11,21816892
2011-10-07-12,23072450
2011-10-07-13,24629402
2011-10-07-14,25092335
2011-10-07-15,24671980
2011-10-07-16,24771090
2011-10-07-17,24912952
2011-10-07-18,24895281
2011-10-07-19,24011678
2011-10-07-20,24963537
2011-10-07-21,25063896
2011-10-07-22,22818636
2011-10-07-23,20297738
2011-10-08-0,18939059
2011-10-08-1,18366119
2011-10-08-2,18388221
2011-10-08-3,18369898
2011-10-08-4,17741121
2011-10-08-5,17074162
2011-10-08-6,16406910
2011-10-08-7,16649577
2011-10-08-8,17591156
2011-10-08-9,18655506
2011-10-08-10,19327826
2011-10-08-11,20264789
2011-10-08-12,21054231
2011-10-08-13,22903051
2011-10-08-14,24480977
2011-10-08-15,25411602
2011-10-08-16,25371052
2011-10-08-17,25034979
2011-10-08-18,0
2011-10-08-19,0
2011-10-08-20,0
2011-10-08-21,0
2011-10-08-22,0
2011-10-08-23,21608578
2011-10-09-0,20388446
2011-10-09-1,19809858
